...1,text,location,friends_count,followers_count,screen_name,retweet_count,favorite_count,description,label
32,"88 charged for stealing $5 million in mailed paychecks to birthday checks, California officials say ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
33,"Big names Dr. Dre, Lil Baby and Jimmy Iovine back Prop. 28 to dramatically boost arts in California schools ","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
34,"Richmond approves 135-unit, 100% affordable apartment complex at former health center site ","Silicon Valley, CA",1890,277210,mercnews,2,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
35,Floating wind turbines off California coast soon could boost power grid ,"Silicon Valley, CA",1890,277210,mercnews,2,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
36,This old California schoolhouse is a relic of segregation; here’s why it’s about to take a ride ,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
37,"Nikki Finke, veteran entertainment journalist and founder of ‘Deadline,’ dies at 68 ","Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
38,"80-year-old California woman killed by 2 dogs, sheriff’s officials say ","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
39,Los Angeles City Council president issues apology after allegedly making racist remarks in leaked audio ,"Silicon Valley, CA",1890,277210,mercnews,1,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
40,Former Fed chair Ben Bernanke shares Nobel Prize in economics for research on banks ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
41,49ers report card: Look past injuries to appreciate clutch efforts ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
42,Ask Amy: What should I have done when this man hit his kid in the supermarket? ,"Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
43,"Harriette Cole: Since the layoffs started, things have gotten weird at work ","Silicon Valley, CA",1890,277210,mercnews,1,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
44,Miss Manners: I despise empty cheeriness. Is it OK not to talk to a cashier? ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
45,Dear Abby: Am I an idiot to let my wife keep her social media private from me? ,"Silicon Valley, CA",1890,277210,mercnews,0,1,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
46,"Draymond Green may not be welcome, but he was missed in preseason loss to Lakers ","Silicon Valley, CA",1890,277210,mercnews,2,3,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
47,"Photos: Draymond and Klay-less, Golden State Warriors lose home pre-season opener to Lakers 124-121 ","Silicon Valley, CA",1890,277210,mercnews,0,0,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
48,`Next man up’ is a way of life for the 49ers — a look at who has come through and who is up next ,"Silicon Valley, CA",1890,277210,mercnews,0,2,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
49,"After being honored pregame, Jordan Poole explodes in third quarter vs. Lakers ","Silicon Valley, CA",1890,277210,mercnews,0,15,Latest Silicon Valley and San Francisco Bay Area news from reporters & columnists at The Mercury News.,truth
0,"Former President Trump boasted of the numerous investigations he’s “beat” ahead of a Jan. 6 Committee hearing this week and continued legal battles over his handling of government records at Mar-a-Lago.

","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
1,Amazon won’t be the only place you can save big this fall. Check out the sales at other retailers to find a deal that works best for you.  ,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
2,There has been a noticeable shift in the buying patterns of consumers away from big ticket goods like furniture and appliances towards services like going out to eat or health care. ,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
3,"According to CDC data, less than 1% of Americans live in a county with a “high” COVID-19 community level, where masking is recommended while inside.  ","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
4,"As of Oct. 4, the Iran Human Rights group, an Oslo-based nonprofit, estimates that Iranian authorities have killed at least 154 people since the start of the protests.  ","Washington, D.C.",710,170383,usnews,11,15,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
5,Finding a solution to make children’s health care more equitable for all requires a complex approach and strategic partnerships. ,"Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
6,"A pair of omicron subvariants are making inroads in the U.S. as BA.5 continues to decline, according to updated data from the CDC. ","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
7,"Of the 36 gubernatorial races on tap for 2022, Democrats hold 16 of them – and they are favored, to one degree or another, to hold 12 of those in November.   ","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
8,"Of the 36 gubernatorial races on tap for 2022, five are exceedingly close enough to rate as tossups in our first comprehensive analysis of the gubernatorial races since January.  ","Washington, D.C.",710,170383,usnews,2,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
9,"The unemployment rate, meanwhile, fell back to 3.5%, matching its historic, pre-pandemic low. ","Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
10,"Those with simple possession convictions will be issued a ""certificate of pardon"" to show to law enforcement and other authorities so their prior convictions won't be used against them. ","Washington, D.C.",710,170383,usnews,3,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
11,U.S. News photo editors curate this month's most compelling images from at home and abroad.  ,"Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
12,Over 18 million adult Americans are currently experiencing symptoms of long COVID and 15 million have problems performing daily activities because of it.   ,"Washington, D.C.",710,170383,usnews,2,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
13,The White House is considering new forms of punishment for Saudi Arabia and Russia for orchestrating OPEC’s deal to cut production targets by 2 million barrels per day.  ,"Washington, D.C.",710,170383,usnews,2,5,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
14,The House committee investigating the Jan. 6 attack on the Capitol announced it will hold its next – and perhaps final – hearing on Oct. 13 at 1 p.m ET.  ,"Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
15,"Since the Supreme Court’s decision to overturn Roe v. Wade, 66 clinics across 15 states have been forced to stop providing abortions.  ","Washington, D.C.",710,170383,usnews,1,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
16,"President Joe Biden’s job approval rose for a third straight month, according to a new poll, as Democrats slink back to Biden weeks ahead of the midterm elections. ","Washington, D.C.",710,170383,usnews,1,6,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
17,"The number of people filing for first-time unemployment benefits rose by 29,000 to 219,000.  ","Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
18,"It’s important that women inform their provider of their physical and mental health, especially since women are more prone to certain conditions than men.  ","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
19,Low levels of immunity as well as the relaxation of COVID-19 mitigation measures could fuel a severe flu season as colder weather pushes more people indoors.   ,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
20,"The 11th Circuit on Wednesday outlined that the briefing schedule, which was slated through mid-December, will now be fast-tracked to conclude by mid-November.  ","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
21,Western intelligence assesses that Russian officials privately have a much more sober and gloomy understanding of their forces’ disposition along the front lines in Ukraine.  ,"Washington, D.C.",710,170383,usnews,10,14,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
22,"Americans’ attitudes toward the Federal Bureau of Investigation have partially recovered since a sharp decline last year, a new poll found. ","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
23,"Among the many challenges facing hospitals and health systems, none are bigger than workforce burnout.  ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
24,"Women serve as elected heads of state or government in only 28 countries, according to the U.N. But a survey suggests the global public might happily welcome many more. ","Washington, D.C.",710,170383,usnews,0,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
25,"Job gains were strongest in the services sector of the economy, with 237,000 jobs added in trade, transportation and utilities.  ","Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
26,"Of the 36 gubernatorial races on tap for 2022, Republicans hold 20 of them – and they are favored, to one degree or another, to hold 17 of them in November. ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
27,"The share of patients with a drug overdose diagnosis increased by more than 10% from 2016 to 2021, according to a new study of private health care claims.  ","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
28,"The number of job openings fell by more than 1 million to just over 10 million in August, signaling that employers are preparing for leaner times.  ","Washington, D.C.",710,170383,usnews,1,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
29,"The crisis response approach is making inroads, program by program. ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
30,"The data is in, and it’s not encouraging: More Americans are feeling financially strapped.  ","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
31,"As of Oct. 4, the Iran Human Rights group, an Oslo-based nonprofit, estimates that Iranian authorities have killed at least 154 people since the start of the protests.  ","Washington, D.C.",710,170383,usnews,16,30,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
32,Finding a solution to make children’s health care more equitable for all requires a complex approach and strategic partnerships. ,"Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
33,"Of the 36 gubernatorial races on tap for 2022, five are exceedingly close enough to rate as tossups in our first comprehensive analysis of the gubernatorial races since January.  ","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
34,"A pair of omicron subvariants are making inroads in the U.S. as BA.5 continues to decline, according to updated data from the CDC. ","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
35,"Of the 36 gubernatorial races on tap for 2022, Democrats hold 16 of them – and they are favored, to one degree or another, to hold 12 of those in November.   ","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
36,"The unemployment rate, meanwhile, fell back to 3.5%, matching its historic, pre-pandemic low. ","Washington, D.C.",710,170383,usnews,0,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
37,"Those with simple possession convictions will be issued a ""certificate of pardon"" to show to law enforcement and other authorities so their prior convictions won't be used against them. ","Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
38,U.S. News photo editors curate this month's most compelling images from at home and abroad.  ,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
39,Over 18 million adult Americans are currently experiencing symptoms of long COVID and 15 million have problems performing daily activities because of it.   ,"Washington, D.C.",710,170383,usnews,4,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
40,The White House is considering new forms of punishment for Saudi Arabia and Russia for orchestrating OPEC’s deal to cut production targets by 2 million barrels per day.  ,"Washington, D.C.",710,170383,usnews,2,8,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
41,The House committee investigating the Jan. 6 attack on the Capitol announced it will hold its next – and perhaps final – hearing on Oct. 13 at 1 p.m ET.  ,"Washington, D.C.",710,170383,usnews,0,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
42,"Since the Supreme Court’s decision to overturn Roe v. Wade, 66 clinics across 15 states have been forced to stop providing abortions.  ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
43,"President Joe Biden’s job approval rose for a third straight month, according to a new poll, as Democrats slink back to Biden weeks ahead of the midterm elections. ","Washington, D.C.",710,170383,usnews,0,3,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
44,"It’s important that women inform their provider of their physical and mental health, especially since women are more prone to certain conditions than men.  ","Washington, D.C.",710,170383,usnews,1,0,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
45,Low levels of immunity as well as the relaxation of COVID-19 mitigation measures could fuel a severe flu season as colder weather pushes more people indoors.   ,"Washington, D.C.",710,170383,usnews,1,4,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
46,"The number of people filing for first-time unemployment benefits rose by 29,000 to 219,000.  ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
47,"The 11th Circuit on Wednesday outlined that the briefing schedule, which was slated through mid-December, will now be fast-tracked to conclude by mid-November.  ","Washington, D.C.",710,170383,usnews,1,2,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
48,There will be plenty of opportunities for you to save money on a new laptop just in time for the holidays during Amazon Prime Early Access Sale.  ,"Washington, D.C.",710,170383,usnews,1,1,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
49,Western intelligence assesses that Russian officials privately have a much more sober and gloomy understanding of their forces’ disposition along the front lines in Ukraine.  ,"Washington, D.C.",710,170383,usnews,4,28,"Life’s decisions made here since 1933. Breaking news and analysis, consumer advice and the original rankings guide.",truth
